timestamp,datetime,pod,service,cpu_value,memory_value,run_id,pod_age_points,delta_time,delta_cpu_value,cpu_rate,memory_diff,memory_change_rate,rate_change,abs_rate_change,rolling_mean,rolling_std,rolling_median,rolling_min,rolling_max,rolling_q25,rolling_q75,rolling_range,rolling_iqr,ema_rate,ema_deviation,rate_zscore,relative_to_mean,memory_rolling_mean,memory_rolling_std,memory_rolling_median,memory_rolling_min,memory_rolling_max,memory_rolling_q25,memory_rolling_q75,memory_rolling_range,memory_rolling_iqr,memory_zscore,memory_relative_to_mean,is_new_pod_window,raw_prediction,is_anomaly,anomaly_score,is_fault_window,fault_type_label,is_anomaly_raw,is_anomaly_filtered
1781660882,2026-06-17 09:48:02,carts-b6c5c87f9-wc5zx,carts,117.634675,342536192,run_007,3,15.0,0.015467000000001008,0.0010311333333334004,4096.0,273.06666666666666,-0.0011965333333336047,0.0011965333333336047,0.0010862666666668019,0.0011148562498269274,0.0010311333333334004,0.0,0.002227666666667005,0.0005155666666667002,0.0016294000000002028,0.002227666666667005,0.0011138333333335026,0.0008387481481482457,0.00019238518518515475,-0.04945331143989231,0.9492451209033437,342447445.3333333,150180.46047783532,342532096.0,342274048.0,342536192.0,342403072.0,342534144.0,262144.0,131072.0,0.5909335101538351,1.0002591541209493,1,1,0,0.0866291834288021,0,normal,0,0
1781660897,2026-06-17 09:48:17,carts-b6c5c87f9-wc5zx,carts,117.64812,342274048,run_007,4,15.0,0.01344500000000437,0.0008963333333336247,-262144.0,-17476.266666666666,-0.0001347999999997757,0.0001347999999997757,0.0010387833333335077,0.0009152167173024485,0.0009637333333335125,0.0,0.002227666666667005,0.0006722500000002186,0.0013302666666668017,0.002227666666667005,0.0006580166666665831,0.0008579432098767053,3.83901234569194e-05,-0.1556461953839158,0.8628684197861033,342404096.0,150175.80566789053,342403072.0,342274048.0,342536192.0,342274048.0,342533120.0,262144.0,259072.0,-0.8659717150950228,0.9996201914593918,1,1,0,0.0660063341611068,0,normal,0,0
1781660912,2026-06-17 09:48:32,carts-b6c5c87f9-wc5zx,carts,117.658113,342536192,run_007,5,15.0,0.009992999999994367,0.0006661999999996245,262144.0,17476.266666666666,-0.00023013333333400025,0.00023013333333400025,0.0009642666666667309,0.0008099258594328495,0.0008963333333336247,0.0,0.002227666666667005,0.0006661999999996245,0.0010311333333334004,0.002227666666667005,0.00036493333333377596,0.0007940288065843451,-0.00012782880658472064,-0.36801722428745215,0.6908877212385026,342430515.2,142844.14618457563,342532096.0,342274048.0,342536192.0,342274048.0,342536192.0,262144.0,262144.0,0.7398049050148822,1.0003086080104113,0,1,0,0.10294132056627026,0,normal,0,0
1781660927,2026-06-17 09:48:47,carts-b6c5c87f9-wc5zx,carts,117.675059,342532096,run_007,6,15.0,0.016946000000004346,0.001129733333333623,-4096.0,-273.06666666666666,0.00046353333333399856,0.00046353333333399856,0.0011902133333334558,0.0006054397417490083,0.0010311333333334004,0.0006661999999996245,0.002227666666667005,0.0008963333333336247,0.001129733333333623,0.0015614666666673807,0.0002333999999999983,0.0009059303155007711,0.0002238030178328519,-0.09989433436450126,0.9491855801762487,342482124.8,116336.49533659163,342532096.0,342274048.0,342536192.0,342532096.0,342536192.0,262144.0,4096.0,0.4295401873282193,1.0001459089289089,0,1,0,0.14677568290507442,0,normal,0,0
1781660942,2026-06-17 09:49:02,carts-b6c5c87f9-wc5zx,carts,117.687407,342532096,run_007,7,15.0,0.012347999999988701,0.0008231999999992468,0.0,0.0,-0.00030653333333437627,0.00030653333333437627,0.0009093199999999039,0.00018035601459366997,0.0008963333333336247,0.0006661999999996245,0.001129733333333623,0.0008231999999992468,0.0010311333333334004,0.00046353333333399856,0.00020793333333415367,0.0008783535436669297,-5.515354366768298e-05,-0.47750001681219056,0.905291866448922,342482124.8,116336.49533659163,342532096.0,342274048.0,342536192.0,342532096.0,342536192.0,262144.0,4096.0,0.4295401873282193,1.0001459089289089,0,1,0,0.12140354091703198,0,normal,0,0
1781660957,2026-06-17 09:49:17,carts-b6c5c87f9-wc5zx,carts,117.70307,342794240,run_007,8,15.0,0.015663000000003535,0.0010442000000002356,262144.0,17476.266666666666,0.00022100000000098885,0.00022100000000098885,0.0009119333333332709,0.0001826425105685721,0.0008963333333336247,0.0006661999999996245,0.001129733333333623,0.0008231999999992468,0.0010442000000002356,0.00046353333333399856,0.00022100000000098885,0.0009336356957780318,0.0001105643042222038,0.7241833582730234,1.145039842094057,342533734.4,183923.62714127553,342532096.0,342274048.0,342794240.0,342532096.0,342536192.0,520192.0,4096.0,1.4163792006990168,1.0007605253843284,0,1,0,0.10829535846704996,0,normal,0,0
1781660972,2026-06-17 09:49:32,carts-b6c5c87f9-wc5zx,carts,117.712729,342274048,run_007,9,15.0,0.009658999999999196,0.0006439333333332798,-520192.0,-34679.46666666667,-0.00040026666666695583,0.00040026666666695583,0.0008614533333332018,0.00021924451798570435,0.0008231999999992468,0.0006439333333332798,0.001129733333333623,0.0006661999999996245,0.0010442000000002356,0.00048580000000034325,0.00037800000000061114,0.0008370682416297811,-0.00019313490829650135,-0.9921342708970505,0.7474964788187923,342533734.4,183923.62714127553,342532096.0,342274048.0,342794240.0,342532096.0,342536192.0,520192.0,4096.0,-1.4119251780550504,0.9992418662049306,0,1,0,0.061635363334019866,0,normal,0,0
1781660987,2026-06-17 09:49:47,carts-b6c5c87f9-wc5zx,carts,117.726948,342274048,run_007,10,15.0,0.014218999999997095,0.0009479333333331397,0.0,0.0,0.00030399999999985994,0.00030399999999985994,0.000917799999999905,0.00019088794269610688,0.0009479333333331397,0.0006439333333332798,0.001129733333333623,0.0008231999999992468,0.0010442000000002356,0.00048580000000034325,0.00022100000000098885,0.0008740232721975675,7.391006113557225e-05,0.15785875685824174,1.0328321348150336,342481305.6,217369.89998802613,342532096.0,342274048.0,342794240.0,342274048.0,342532096.0,520192.0,258048.0,-0.9534788395791721,0.9993948352899528,0,1,0,0.1038526437890992,0,normal,0,0
1781661002,2026-06-17 09:50:02,carts-b6c5c87f9-wc5zx,carts,117.738833,342278144,run_007,11,15.0,0.011885000000006585,0.0007923333333337724,4096.0,273.06666666666666,-0.00015559999999936736,0.00015559999999936736,0.0008503199999999348,0.0001531430877752882,0.0008231999999992468,0.0006439333333332798,0.0010442000000002356,0.0007923333333337724,0.0009479333333331397,0.00040026666666695583,0.00015559999999936736,0.0008467932925763026,-5.445995924253022e-05,-0.37864370836800804,0.9318060651682109,342430515.2,231730.09138047713,342278144.0,342274048.0,342794240.0,342274048.0,342532096.0,520192.0,258048.0,-0.6575373922837243,0.9995550303105697,0,1,0,0.10789593167589728,0,normal,0,0
1781661017,2026-06-17 09:50:17,carts-b6c5c87f9-wc5zx,carts,117.751776,342794240,run_007,12,15.0,0.012943000000007032,0.0008628666666671355,516096.0,34406.4,7.053333333336309e-05,7.053333333336309e-05,0.0008582533333335127,0.00015241264456149198,0.0008628666666671355,0.0006439333333332798,0.0010442000000002356,0.0007923333333337724,0.0009479333333331397,0.00040026666666695583,0.00015559999999936736,0.0008521510839399136,1.0715582727221845e-05,0.030268704718665627,1.0053752582768356,342482944.0,284177.9886198154,342278144.0,342274048.0,342794240.0,342274048.0,342794240.0,520192.0,520192.0,1.095426150040298,1.000908938694477,0,1,0,0.08015111943610875,0,normal,0,0
1781661032,2026-06-17 09:50:32,carts-b6c5c87f9-wc5zx,carts,117.76636,342274048,run_007,13,15.0,0.014583999999999264,0.0009722666666666176,-520192.0,-34679.46666666667,0.00010939999999948213,0.00010939999999948213,0.000843866666666789,0.00013257682049784756,0.0008628666666671355,0.0006439333333332798,0.0009722666666666176,0.0007923333333337724,0.0009479333333331397,0.0003283333333333378,0.00015559999999936736,0.0008921896115154816,8.007705515113595e-05,0.9684950922617215,1.1521567388210736,342378905.6,232185.76220949614,342274048.0,342274048.0,342794240.0,342274048.0,342278144.0,520192.0,4096.0,-0.451610809388963,0.9996937381413254,0,1,0,0.09052865191070325,0,normal,0,0
1781661047,2026-06-17 09:50:47,carts-b6c5c87f9-wc5zx,carts,117.786264,342536192,run_007,14,15.0,0.019903999999996813,0.0013269333333331208,262144.0,17476.266666666666,0.00035466666666650326,0.00035466666666650326,0.000980466666666757,0.00020639084281987304,0.0009479333333331397,0.0007923333333337724,0.0013269333333331208,0.0008628666666671355,0.0009722666666666176,0.0005345999999993485,0.00010939999999948213,0.0010371041854546949,0.000289829147878426,1.678692048216216,1.3533691439447186,342431334.4,232185.76220949614,342278144.0,342274048.0,342794240.0,342274048.0,342536192.0,520192.0,262144.0,0.451610809388963,1.000306214967692,0,1,0,0.11142984258006772,0,normal,0,0
1781661062,2026-06-17 09:51:02,carts-b6c5c87f9-wc5zx,carts,117.786264,342536192,run_007,15,15.0,0.0,0.0,0.0,0.0,-0.0013269333333331208,0.0013269333333331208,0.0007908800000001293,0.0004875781131720334,0.0008628666666671355,0.0,0.0013269333333331208,0.0007923333333337724,0.0009722666666666176,0.0013269333333331208,0.00017993333333284523,0.0006914027903031299,-0.0006914027903031299,-1.6220580428742115,0.0,342483763.2,216883.10330499712,342536192.0,342274048.0,342794240.0,342278144.0,342536192.0,520192.0,258048.0,0.2417375959725302,1.000153084045533,0,1,0,0.09278582206101249,0,normal,0,0
1781661077,2026-06-17 09:51:17,carts-b6c5c87f9-wc5zx,carts,117.847533,342274048,run_007,16,15.0,0.0612689999999958,0.00408459999999972,-262144.0,-17476.266666666666,0.00408459999999972,0.00408459999999972,0.0014493333333333188,0.0015517502240300451,0.0009722666666666176,0.0,0.00408459999999972,0.0008628666666671355,0.0013269333333331208,0.00408459999999972,0.0004640666666659854,0.0018224685268686596,0.00226213147313106,1.6982544135372244,2.818261269549053,342482944.0,217859.45943200818,342536192.0,342274048.0,342794240.0,342274048.0,342536192.0,520192.0,262144.0,-0.9588566892831863,0.9993900542971272,0,1,0,0.05780189269021552,0,normal,0,0
1781661092,2026-06-17 09:51:32,carts-b6c5c87f9-wc5zx,carts,117.86053,342536192,run_007,17,15.0,0.012996999999998593,0.0008664666666665728,262144.0,17476.266666666666,-0.003218133333333147,0.003218133333333147,0.0014500533333332063,0.0015514108771622881,0.0009722666666666176,0.0,0.00408459999999972,0.0008664666666665728,0.0013269333333331208,0.00408459999999972,0.000460466666666548,0.0015038012401346309,-0.000637334573468058,-0.3761651250854201,0.5975412398624295,342431334.4,143582.18211466074,342536192.0,342274048.0,342536192.0,342274048.0,342536192.0,262144.0,262144.0,0.7302967433402529,1.000306214967692,0,1,0,0.12030845204023882,0,normal,0,0
1781661107,2026-06-17 09:51:47,carts-b6c5c87f9-wc5zx,carts,117.872172,342274048,run_007,18,15.0,0.011642000000009034,0.0007761333333339356,-262144.0,-17476.266666666666,-9.033333333263727e-05,9.033333333263727e-05,0.0014108266666666698,0.001568892702654937,0.0008664666666665728,0.0,0.00408459999999972,0.0007761333333339356,0.0013269333333331208,0.00408459999999972,0.0005507999999991853,0.0012612452712010658,-0.0004851119378671302,-0.4045485916651172,0.5501266397010267,342431334.4,143582.18211466074,342536192.0,342274048.0,342536192.0,342274048.0,342536192.0,262144.0,262144.0,-1.0954451150099642,0.9995406775484622,0,1,0,0.10608019505984079,0,normal,0,0
1781661122,2026-06-17 09:52:02,carts-b6c5c87f9-wc5zx,carts,117.885664,342536192,run_007,19,15.0,0.013491999999999393,0.0008994666666666262,262144.0,17476.266666666666,0.00012333333333269065,0.00012333333333269065,0.001325333333333371,0.0015861590917823855,0.0008664666666665728,0.0,0.00408459999999972,0.0007761333333339356,0.0008994666666666262,0.00408459999999972,0.00012333333333269065,0.0011406524030229193,-0.0002411857363562931,-0.2684892510928355,0.6786720321931091,342431334.4,143582.18211466074,342536192.0,342274048.0,342536192.0,342274048.0,342536192.0,262144.0,262144.0,0.7302967433402529,1.000306214967692,0,1,0,0.10516231690760158,0,normal,0,0
1781661137,2026-06-17 09:52:17,carts-b6c5c87f9-wc5zx,carts,117.904524,342274048,run_007,20,15.0,0.01885999999998944,0.0012573333333326293,-262144.0,-17476.266666666666,0.0003578666666660031,0.0003578666666660031,0.001576799999999897,0.0014138193653283095,0.0008994666666666262,0.0007761333333339356,0.00408459999999972,0.0008664666666665728,0.0012573333333326293,0.003308466666665784,0.0003908666666660565,0.0011795460464594893,7.778728687314e-05,-0.22596003032755377,0.7973955690846725,342378905.6,143582.18211466074,342274048.0,342274048.0,342536192.0,342274048.0,342536192.0,262144.0,262144.0,-0.7302967433402529,0.9996937381413254,0,1,0,0.12154538042303503,0,normal,0,0
1781661152,2026-06-17 09:52:32,carts-b6c5c87f9-wc5zx,carts,117.918407,342274048,run_007,21,15.0,0.013883000000006973,0.0009255333333337983,0.0,0.0,-0.00033179999999883106,0.00033179999999883106,0.0009449866666667126,0.0001834991698432783,0.0008994666666666262,0.0007761333333339356,0.0012573333333326293,0.0008664666666665728,0.0009255333333337983,0.00048119999999869374,5.906666666722542e-05,0.001094875142084259,-0.00016934180875046074,-0.10601319531597284,0.9794141716289683,342378905.6,143582.18211466074,342274048.0,342274048.0,342536192.0,342274048.0,342536192.0,262144.0,262144.0,-0.7302967433402529,0.9996937381413254,0,1,0,0.11737341104383503,0,normal,0,0
1781661167,2026-06-17 09:52:47,carts-b6c5c87f9-wc5zx,carts,117.918407,342274048,run_007,22,15.0,0.0,0.0,0.0,0.0,-0.0009255333333337983,0.0009255333333337983,0.000771693333333398,0.00046673581773356426,0.0008994666666666262,0.0,0.0012573333333326293,0.0007761333333339356,0.0009255333333337983,0.0012573333333326293,0.00014939999999986269,0.0007299167613895061,-0.0007299167613895061,-1.6533835716330614,0.0,342326476.8,117234.36077877923,342274048.0,342274048.0,342536192.0,342274048.0,342274048.0,262144.0,0.0,-0.4472135954999137,0.9998468456179899,0,1,0,0.09438302450553593,0,normal,0,0
